"CLIENT_ID","NAME","EMAIL","AGE","TYPE","ACCOUNT_ID","STATE_NAME","REGION","DIVISION","CARD_TYPE","ACTIVE_YEARS","ACTIVE_MONTHS","LOAN_AMOUNT","LOAN_DURATION","LOAN_PAYEMENTS","LOAN_STATUS","CRMEVENT_COUNT","E_MAIL","FAX","PHONE","REFERRAL","WEB","POSTAL_MAIL","CLOSED","CLOSED_WITH_EXPLANATION","CLOSED_WITH_MONETARY_RELIEF","CLOSED_WITH_RELIEF","CLOSED_WITHOUT_RELIEF","IN_PROGRESS","UNTIMELY_RESPONSE","TRANS_COUNT","TOTAL_BALANCE","AVG_ANNUAL_INCOME","AVG_MONTHLY_INCOME","CLIENT_CATERGORY","TOTAL_PAYMENTS","HOUSEHOLD_PAYMENT","INSURANCE_PAYMENT","LEASING_PAYMENT","LOAN_PAYMENT","OTHER_PAYMENTS","SEX"
"C00006318","Sebastian Niam Nguyen","sebastian.nguyen@hotmail.com",49,"User","A00005228","New York","Northeast","Middle Atlantic","No Card",6,76,173808,24,7242,"A",2,0,0,0,0,2,0,0,2,0,0,0,0,0,454,7909202,1318200.33,104068.45,"High Networth",7242,0,0,0,7242,0,"Male"
"C00006349","Caleb Zephyr Rivera","caleb.rivera@gmail.com",27,"Owner","A00005256","Pennsylvania","Northeast","Middle Atlantic","No Card",6,72,193968,36,5388,"A",2,0,0,0,0,2,0,0,1,0,0,0,0,0,408,1621419,270236.5,22519.71,"Upper-Middle Income",5388.5,0,0,0,5388.5,0,"Male"
"C00006359","Nathan Aaryan Cook","nathan.cook@gmail.com",23,"Owner","A00005263","Arizona","West","Mountain","No Card",4,51,276300,60,4605,"C",3,0,0,0,1,2,0,1,1,0,0,0,0,0,273,2237750,559437.5,43877.45,"High Networth",8555,3950,0,0,4605,0,"Male"
"C00006363","Lily Juliana Bates","lily.bates@gmail.com",26,"Owner","A00005267","North Carolina","South","South Atlantic","No Card",3,45,129312,24,5388,"D",7,0,1,0,2,4,0,0,5,1,0,0,0,0,233,315947,105315.67,7021.04,"Middle Income",5388.5,0,0,0,5388.5,0,"Female"
"C00006366","Ryan Antony Rogers","ryan.rogers@outlook.com",33,"Owner","A00005269","Vermont","Northeast","New England","No Card",3,40,117420,60,1957,"C",5,0,0,3,1,0,1,0,4,1,0,0,0,0,213,1796224,598741.33,44905.6,"High Networth",10010,793,0,0,1957,7260,"Male"
"C00006367","Jack Gionni Morgan","jack.morgan@gmail.com",29,"Owner","A00005270","Maine","Northeast","New England","No Card",6,81,79608,24,3317,"A",2,0,0,0,2,0,0,0,1,1,0,0,0,0,462,7936379,1322729.83,97979.99,"High Networth",3317,0,0,0,3317,0,"Male"
"C00006383","Hunter Hasan Peterson","hunter.peterson@outlook.com",30,"Owner","A00005283","Kentucky","South","East South Central","No Card",2,25,170832,48,3559,"C",1,0,0,0,1,0,0,0,1,0,0,0,0,0,93,2706565,1353282.5,108262.6,"High Networth",13208,9649,0,0,3559,0,"Male"
"C00006391","Levi Jaydan Cooper","levi.cooper@gmail.com",48,"Owner","A00005290","Arkansas","South","West South Central","No Card",2,27,0,0,0,"No Loan",2,0,0,1,0,1,0,0,0,1,0,0,0,0,130,1181674,590837,43765.7,"High Networth",17411,6293,1336,0,7537,2245,"Male"
"C00006408","Christian Kaine Reed","christian.reed@hotmail.com",43,"Owner","A00005305","West Virginia","South","South Atlantic","No Card",3,37,240528,48,5011,"C",2,0,0,0,0,2,0,0,1,0,0,0,0,0,149,2064606,688202,55800.16,"High Income",5011.2,0,0,0,5011.2,0,"Male"
"C00006417","Jaxon Kiyan Bailey","jaxon.bailey@gmail.com",50,"Owner","A00005313","North Dakota","Midwest","West North Central","No Card",6,78,300660,60,5011,"C",1,0,0,0,0,1,0,0,1,0,0,0,0,0,601,10553133,1758855.5,135296.58,"High Networth",12927.2,5791,958,0,5011.2,1167,"Male"
"C00006422","Julian Sammy Bell","julian.bell@gmail.com",39,"Owner","A00005317","Alaska","West","Pacific","No Card",3,36,90180,36,2505,"C",4,0,1,1,1,1,0,0,1,1,0,0,0,1,152,2449887,816629,68052.42,"High Networth",6835.8,4331,0,0,2504.8,0,"Male"
"C00006468","Grayson Axle Kelly","grayson.kelly@hotmail.com",55,"Owner","A00005357","California","West","Pacific","VISA Signature",4,58,0,0,0,"No Loan",2,0,0,0,0,2,0,0,0,0,0,0,1,0,231,1140379,285094.75,19661.71,"Upper-Middle Income",0,0,0,0,0,0,"Male"
"C00006469","Jonathan Coby Howard","jonathan.howard@outlook.com",46,"Owner","A00005358","North Carolina","South","South Atlantic","No Card",4,53,68340,60,1139,"C",3,0,0,1,2,0,0,0,1,1,0,0,0,0,267,2863658,715914.5,54031.28,"High Networth",10330,9191,0,0,1139,0,"Male"
"C00006473","Lillian Laila Alvarado","lillian.alvarado@gmail.com",59,"Owner","A00005362","New York","Northeast","Middle Atlantic","No Card",3,38,202848,48,4226,"C",1,0,0,0,0,1,0,0,1,0,0,0,0,0,192,2883563,961187.67,75883.24,"High Networth",18601.3,6413,0,0,4226.3,7962,"Female"
"C00006474","Isaiah Demari Ward","isaiah.ward@outlook.com",65,"User","A00005362","New York","Northeast","Middle Atlantic","No Card",3,38,202848,48,4226,"C",2,0,0,0,0,2,0,0,1,0,0,0,0,0,192,2883563,961187.67,75883.24,"High Networth",18601.3,6413,0,0,4226.3,7962,"Male"
"C00006499","Thomas Kain Diaz","thomas.diaz@gmail.com",37,"Owner","A00005385","Maine","Northeast","New England","No Card",6,77,149340,60,2489,"C",4,0,0,2,1,1,0,0,3,1,0,0,0,0,427,7535299,1255883.17,97861.03,"High Networth",11243.3,8754,0,0,2489.3,0,"Male"
"C00006511","Eli Nestor Wood","eli.wood@outlook.com",46,"Owner","A00005395","West Virginia","South","South Atlantic","No Card",3,42,158184,36,4394,"C",4,0,0,0,2,2,0,0,3,0,0,0,0,0,196,947972,315990.67,22570.76,"High Income",4393.8,0,0,0,4393.8,0,"Male"
"C00006544","Connor Tylan Watson","connor.watson@gmail.com",25,"Owner","A00005422","Rhode Island","Northeast","New England","No Card",5,60,368880,60,6148,"C",3,0,0,0,1,2,0,0,2,1,0,0,0,0,480,6870870,1374174,114514.5,"High Networth",10735,832,1435,0,6148,2320,"Male"
"C00006545","Aria Alina Wade","aria.wade@outlook.com",21,"User","A00005422","Rhode Island","Northeast","New England","No Card",5,60,368880,60,6148,"C",3,0,0,2,1,0,0,0,1,0,0,0,0,0,480,6870870,1374174,114514.5,"High Networth",10735,832,1435,0,6148,2320,"Female"
"C00006546","Layla Reese Davis","layla.davis@gmail.com",36,"Owner","A00005423","New York","Northeast","Middle Atlantic","No Card",6,78,0,0,0,"No Loan",3,0,0,0,2,1,0,0,1,0,1,0,0,1,516,5921353,986892.17,75914.78,"High Networth",14526,446,4068,1394,0,8618,"Female"
"C00006551","Brooklyn Elise Garcia","brooklyn.garcia45@hotmail.com",51,"Owner","A00005428","Louisiana","South","West South Central","No Card",6,78,174744,24,7281,"B",4,0,0,0,1,3,0,0,4,0,0,0,0,0,458,516434,86072.33,6620.95,"Middle Income",7281.3,0,0,0,7281.3,0,"Female"
"C00006567","Alexa Eliza Rodriguez","alexa.rodriguez6@gmail.com",21,"Owner","A00005442","Indiana","Northeast","East North Central","VISA Standard",6,79,174744,24,7281,"B",1,0,0,0,1,0,0,0,0,1,0,0,0,0,530,4476342,746057,56662.56,"High Networth",18478.3,8110,1017,0,7281.3,2070,"Female"
"C00006571","Zoe Alaina Wilson","zoe.wilson2@gmail.com",28,"Owner","A00005445","Pennsylvania","Northeast","Middle Atlantic","No Card",2,32,78696,36,2186,"C",4,0,1,1,1,1,0,0,4,0,0,0,0,0,193,4564985,2282492.5,142655.78,"High Networth",5793,685,624,0,2186,2298,"Female"
"C00006610","Josiah Jaeden Gray","josiah.gray@outlook.com",45,"Owner","A00005477","Massachusetts","Northeast","New England","VISA Signature",3,46,349392,48,7279,"C",3,0,1,0,1,1,0,0,2,0,0,1,0,0,283,3181084,1060361.33,69154,"High Networth",13621.3,6342,0,0,7279.3,0,"Male"
"C00006616","Adrian Jeremih James","adrian.james@gmail.com",46,"Owner","A00005481","New York","Northeast","Middle Atlantic","No Card",6,74,209184,48,4358,"A",5,0,0,1,3,0,1,0,4,0,0,0,0,1,403,8403029,1400504.83,113554.45,"High Networth",4358,0,0,0,4358,0,"Male"
"C00006619","Penelope Raelynn Martinez","penelope.martinez@outlook.com",56,"Owner","A00005483","Delaware","South","South Atlantic","No Card",6,79,0,0,0,"No Loan",6,0,0,0,3,3,0,1,4,1,0,0,0,0,371,3335743,555957.17,42224.59,"High Income",1307,0,0,1307,0,0,"Female"
"C00006644","Riley Leilani Anderson","riley.anderson@gmail.com",40,"Owner","A00005505","New York","Northeast","Middle Atlantic","VISA Signature",3,42,0,0,0,"No Loan",1,0,0,0,1,0,0,0,1,0,0,0,0,0,189,304553,101517.67,7251.26,"Middle Income",2908.2,0,0,2908.2,0,0,"Female"
"C00006691","Colton Nikhil Reyes","colton.reyes567@hotmail.com",57,"Owner","A00005541","Delaware","South","South Atlantic","No Card",4,55,32640,48,680,"C",5,0,0,0,3,2,0,0,2,1,1,0,0,0,343,3760321,940080.25,68369.47,"High Networth",4442,3114,0,0,680,648,"Male"
"C00006698","Leah Catherine Taylor","leah.taylor8@gmail.com",47,"Owner","A00005546","Delaware","South","South Atlantic","No Card",6,77,0,0,0,"No Loan",5,0,0,0,3,2,0,0,3,1,1,0,0,0,369,3491160,581860,45339.74,"High Income",2536.9,0,0,2536.9,0,0,"Female"
"C00006729","Jordan Rian Cruz","jordan.cruz5@gmail.com",42,"Owner","A00005572","Kentucky","South","East South Central","No Card",2,26,140880,60,2348,"C",5,0,0,0,1,3,1,0,3,2,0,0,0,0,94,608087,304043.5,23387.96,"High Income",13662,11314,0,0,2348,0,"Male"
"C00006731","Brayden Westyn Hughes","brayden.hughes@outlook.com",56,"Owner","A00005574","Oklahoma","South","West South Central","No Card",5,63,44628,12,3719,"A",2,0,0,1,1,0,0,0,1,1,0,0,0,0,382,9225449,1845089.8,146435.7,"High Networth",15597,11878,0,0,3719,0,"Male"
"C00006749","Audrey Emerson Thomas","audrey.thomas33@hotmail.com",56,"Owner","A00005591","Massachusetts","Northeast","New England","No Card",3,43,221880,60,3698,"C",2,0,0,0,0,2,0,0,1,0,0,0,0,0,299,9675893,3225297.67,225020.77,"High Networth",7239.8,323,345,0,3697.8,2874,"Female"
"C00006750","Nicholas Abdul Price","nicholas.price23@outlook.com",53,"User","A00005591","Massachusetts","Northeast","New England","No Card",3,43,221880,60,3698,"C",5,0,0,1,2,2,0,0,3,1,0,0,0,0,299,9675893,3225297.67,225020.77,"High Networth",7239.8,323,345,0,3697.8,2874,"Male"
"C00006753","Robert Azael Myers","robert.myers456@gmail.com",37,"Owner","A00005593","Kentucky","South","East South Central","VISA Signature",3,44,44376,12,3698,"A",2,0,0,0,0,2,0,0,1,0,1,0,0,0,291,3192888,1064296,72565.64,"High Networth",9746.8,6049,0,0,3697.8,0,"Male"
"C00006764","Angel Bradyn Long","angel.long@outlook.com",55,"Owner","A00005602","Georgia","South","South Atlantic","VISA Signature",3,39,177504,48,3698,"C",5,0,0,0,0,5,0,0,3,0,0,1,0,0,181,742424,247474.67,19036.51,"Upper-Middle Income",3697.8,0,0,0,3697.8,0,"Male"
"C00006789","Hudson Demarion Foster","hudson.foster2@hotmail.com",20,"Owner","A00005622","Massachusetts","Northeast","New England","VISA Standard",6,80,83016,12,6918,"A",5,0,0,2,0,3,0,0,3,2,0,0,0,0,565,8100593,1350098.83,101257.41,"High Networth",13818.3,6327,0,0,6918.3,573,"Male"
"C00006798","Savannah Cecilia Hernandez","savannah.hernandez@outlook.com",51,"Owner","A00005628","Massachusetts","Northeast","New England","No Card",5,64,225420,60,3757,"C",5,0,0,1,1,3,0,0,5,0,0,0,0,0,313,1730558,346111.6,27039.97,"High Income",3757,0,0,0,3757,0,"Female"
"C00006803","Allison Genevieve Moore","allison.moore3245@yahoo.com",19,"Owner","A00005632","Indiana","Northeast","East North Central","No Card",4,59,285600,60,4760,"C",2,0,0,1,0,1,0,0,1,0,0,1,0,0,326,1933668,483417,32774.03,"High Income",4760,0,0,0,4760,0,"Female"
"C00006804","Lincoln Kenji Sanders","lincoln.sanders45@gmail.com",18,"User","A00005632","Indiana","Northeast","East North Central","No Card",4,59,285600,60,4760,"C",3,0,0,1,0,2,0,0,0,3,0,0,0,0,326,1933668,483417,32774.03,"High Income",4760,0,0,0,4760,0,"Male"
"C00006827","Evan Ollie Ross","evan.ross4@gmail.com",30,"Owner","A00005648","Massachusetts","Northeast","New England","No Card",2,28,0,0,0,"No Loan",1,0,0,0,1,0,0,0,1,0,0,0,0,0,101,1689470,844735,60338.21,"High Income",0,0,0,0,0,0,"Male"
"C00006829","Samantha Daisy Martin","samantha.martin@outlook.com",36,"Owner","A00005650","Michigan","Midwest","East North Central","No Card",4,57,98592,24,4108,"A",6,0,0,0,2,4,0,0,6,0,0,0,0,0,327,5276571,1319142.75,92571.42,"High Networth",14638.3,10530,0,0,4108.3,0,"Female"
"C00006892","Camila Adriana White","camila.white@gmail.com",48,"Owner","A00005698","New York","Northeast","Middle Atlantic","No Card",2,26,99216,36,2756,"C",7,0,0,2,4,1,0,0,5,2,0,0,0,0,99,556996,278498,21422.92,"High Income",12876,10120,0,0,2756,0,"Female"
"C00006893","Dominic Zackery Morales","dominic.morales@hotmail.com",56,"User","A00005698","New York","Northeast","Middle Atlantic","No Card",2,26,99216,36,2756,"C",3,0,0,0,2,1,0,0,3,0,0,0,0,0,99,556996,278498,21422.92,"High Income",12876,10120,0,0,2756,0,"Male"
"C00006895","Austin Zaden Powell","austin.powell@gmail.com",28,"Owner","A00005700","Montana","West","Mountain","No Card",6,75,103680,60,1728,"D",1,0,0,0,1,0,0,0,1,0,0,0,0,0,355,891051,148508.5,11880.68,"Middle Income",1728,0,0,0,1728,0,"Male"
"C00006906","Gavin Benaiah Sullivan","gavin.sullivan@gmail.com",50,"Owner","A00005708","Arizona","West","Mountain","VISA Signature",2,24,0,0,0,"No Loan",1,0,0,0,0,1,0,0,0,0,1,0,0,0,70,41727,20863.5,1738.63,"Lower Income",0,0,0,0,0,0,"Male"
"C00006922","Anna Presley Lopez","anna.lopez@gmail.com",60,"Owner","A00005724","Nevada","West","Mountain","No Card",4,54,232560,48,4845,"C",5,0,0,1,2,1,1,0,3,1,0,0,0,0,417,7240151,1810037.75,134076.87,"High Networth",9599,2692,281,0,4845,1781,"Female"
"C00006936","Paisley Rebecca Lee","paisley.lee@outlook.com",40,"Owner","A00005735","Connecticut","Northeast","New England","No Card",4,57,290700,60,4845,"D",4,0,0,1,2,1,0,0,2,2,0,0,0,0,315,1399333,349833.25,24549.7,"High Income",4845,0,0,0,4845,0,"Female"
"C00006946","Ariana Destiny Gonzalez","ariana.gonzalez@outlook.com",30,"Owner","A00005742","Illinois","Northeast","East North Central","No Card",4,52,232560,48,4845,"C",5,0,0,0,0,5,0,0,4,1,0,0,0,0,243,1427910,356977.5,27459.81,"High Income",4845,0,0,0,4845,0,"Female"
"C00006967","Adam Eliel Jenkins","adam.jenkins@gmail.com",46,"Owner","A00005758","Maine","Northeast","New England","No Card",2,27,0,0,0,"No Loan",4,0,0,0,2,1,1,0,2,0,0,1,0,0,134,1561041,780520.5,57816.33,"High Networth",19962.7,3063,7996,0,5700.7,3203,"Male"
"C00006987","Jace Hans Perry","jace.perry@gmail.com",32,"Owner","A00005774","New York","Northeast","Middle Atlantic","No Card",4,52,31176,24,1299,"A",5,0,0,1,3,1,0,1,4,0,0,0,0,0,303,2786123,696530.75,53579.29,"High Networth",9855,1413,0,0,1299,7143,"Male"
"C00007010","Ian Isaak Butler","ian.butler@gmail.com",32,"Owner","A00005794","California","West","Pacific","No Card",4,51,123600,60,2060,"C",5,0,0,0,3,2,0,0,4,1,0,0,0,0,229,1078879,269719.75,21154.49,"Upper-Middle Income",2060,0,0,0,2060,0,"Male"
"C00007011","Ellie Hayden Harris","ellie.harris@outlook.com",38,"User","A00005794","California","West","Pacific","No Card",4,51,123600,60,2060,"C",6,0,1,1,2,2,0,0,3,3,0,0,0,0,229,1078879,269719.75,21154.49,"Upper-Middle Income",2060,0,0,0,2060,0,"Female"
"C00007043","Cooper Josh Barnes","cooper.barnes3@hotmail.com",59,"Owner","A00005817","New York","Northeast","Middle Atlantic","No Card",2,34,0,0,0,"No Loan",5,0,0,0,2,2,1,0,2,1,1,0,0,0,202,1777039,888519.5,52265.85,"High Networth",16306,3105,0,3849,0,9352,"Male"
"C00007065","Aaliyah Julianna Clark","aaliyah.clark33@outlook.com",28,"Owner","A00005837","Indiana","Northeast","East North Central","No Card",3,39,177804,36,4939,"C",2,0,0,0,1,1,0,0,2,0,0,0,0,0,173,704951,234983.67,18075.67,"Upper-Middle Income",4939,0,0,0,4939,0,"Female"
"C00007127","Kevin Watson Henderson","kevin.henderson@outlook.com",42,"Owner","A00005891","Ohio","Midwest","East North Central","VISA Infinite",6,81,65184,12,5432,"A",3,0,0,1,1,1,0,0,2,0,1,0,0,0,464,9021189,1503531.5,111372.7,"High Networth",5432.3,0,0,0,5432.3,0,"Male"
"C00007150","Stella Arabella Walker","stella.walker@yahoo.com",36,"Owner","A00005912","Wyoming","West","Mountain","No Card",3,36,184620,60,3077,"C",7,0,0,0,1,6,0,0,7,0,0,0,0,0,153,1892818,630939.33,52578.28,"High Networth",12922.8,9846,0,0,3076.8,0,"Female"
"C00007166","Jose Bryer Coleman","jose.coleman@gmail.com",35,"Owner","A00005927","Kentucky","South","East South Central","No Card",5,71,87216,48,1817,"B",5,0,0,0,3,1,1,0,1,3,0,0,0,0,502,2568075,513615,36170.07,"High Income",1817.3,0,0,0,1817.3,0,"Male"
"C00007186","Sadie Summer Perez","sadie.perez@gmail.com",55,"Owner","A00005944","Texas","South","West South Central","VISA Signature",2,29,78720,48,1640,"C",2,0,0,0,0,2,0,0,0,1,0,1,0,0,112,889820,444910,30683.45,"High Income",6325,4685,0,0,1640,0,"Female"
"C00007195","Tyler Dovid Simmons","tyler.simmons@outlook.com",37,"Owner","A00005952","New York","Northeast","Middle Atlantic","VISA Signature",6,73,141240,24,5885,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,22521364,3753560.67,308511.84,"High Networth",15565.3,3028,3684,0,5885.3,2968,"Male"
"C00007241","Mila Callie Hall","mila.hall@outlook.com",42,"Owner","A00005991","Massachusetts","Northeast","New England","No Card",5,71,61056,48,1272,"A",2,0,0,0,1,0,1,0,2,0,0,0,0,0,459,4797197,959439.4,67566.15,"High Networth",7485,1978,0,0,1272,4235,"Female"
"C00007286","Gabriella Kaitlyn Young","gabriella.young@gmail.com",29,"Owner","A00006030","West Virginia","South","South Atlantic","VISA Infinite",6,74,28248,24,1177,"A",3,0,0,0,3,0,0,0,1,0,1,0,0,0,353,2439912,406652,32971.78,"High Income",1177,0,0,0,1177,0,"Female"
"C00007291","Lucy Ryleigh Allen","lucy.allen@hotmail.com",59,"Owner","A00006034","New York","Northeast","Middle Atlantic","No Card",6,79,464520,60,7742,"B",2,0,0,1,1,0,0,0,2,0,0,0,0,0,441,1612241,268706.83,20408.11,"Upper-Middle Income",7741.8,0,0,0,7741.8,0,"Female"
"C00007299","Asher Mikah Jordan","asher.jordan@gmail.com",61,"Owner","A00006040","New York","Northeast","Middle Atlantic","No Card",6,78,11736,24,489,"A",5,0,0,1,1,2,1,0,4,0,1,0,0,0,580,7829729,1304954.83,100381.14,"High Networth",9460,2635,5015,0,489,1321,"Male"
"C00007311","Jaxson Reign Reynolds","jaxson.reynolds@gmail.com",50,"Owner","A00006051","Massachusetts","Northeast","New England","No Card",6,74,276660,36,7685,"B",3,0,0,0,2,1,0,0,3,0,0,0,0,0,391,528719,88119.83,7144.85,"Middle Income",7685,0,0,0,7685,0,"Male"
"C00007324","Arianna Lila Sanchez","arianna.sanchez@gmail.com",36,"Owner","A00006061","New York","Northeast","Middle Atlantic","No Card",2,31,5148,12,429,"C",1,0,0,0,0,1,0,0,0,1,0,0,0,0,126,733784,366892,23670.45,"High Income",8950,8521,0,0,429,0,"Female"
"C00007325","Mateo Rico Hamilton","mateo.hamilton@gmail.com",25,"Owner","A00006062","Louisiana","South","West South Central","VISA Signature",3,38,321360,60,5356,"C",3,0,0,0,1,2,0,0,3,0,0,0,0,0,202,4194853,1398284.33,110390.87,"High Networth",15964,10608,0,0,5356,0,"Male"
"C00007339","Kennedy Daniela Santos","kennedy.santos@gmail.com",25,"Owner","A00006075","Georgia","South","South Atlantic","No Card",3,37,407952,48,8499,"D",2,0,0,0,1,1,0,0,2,0,0,0,0,0,128,38535,12845,1041.49,"Lower Income",8499,0,0,0,8499,0,"Female"
"C00007348","Sarah Arya Curtis","sarah.curtis@outlook.com",22,"Owner","A00006083","Washington","West","Pacific","No Card",3,37,360864,48,7518,"D",6,0,1,1,2,2,0,0,4,1,0,0,0,0,220,377751,125917,10209.49,"Middle Income",7518,0,0,0,7518,0,"Female"
"C00007366","Madelyn Alana Pearson","madelyn.pearson@gmail.com",26,"Owner","A00006097","New Jersey","Northeast","Middle Atlantic","No Card",2,28,26208,36,728,"C",3,0,1,0,1,1,0,0,3,0,0,0,0,0,103,759058,379529,27109.21,"High Income",3883,3155,0,0,728,0,"Female"
"C00007390","Ayden Austen Kim","ayden.kim@hotmail.com",62,"Owner","A00006118","New York","Northeast","Middle Atlantic","No Card",5,67,270648,36,7518,"B",7,0,0,1,3,3,0,0,1,1,2,1,0,0,408,1313997,262799.4,19611.9,"Upper-Middle Income",7518,0,0,0,7518,0,"Male"
"C00007411","Eleanor Esther Delgado","eleanor.delgado@gmail.com",37,"Owner","A00006138","Texas","South","West South Central","No Card",2,33,67608,24,2817,"C",2,0,0,0,1,1,0,0,2,0,0,0,0,0,115,1386598,693299,42018.12,"High Networth",13686.3,10869,0,0,2817.3,0,"Female"
"C00007412","Zachary Jamel Gonzales","zachary.gonzales@gmail.com",44,"User","A00006138","Texas","South","West South Central","No Card",2,33,67608,24,2817,"C",5,0,0,0,2,3,0,0,2,3,0,0,0,0,115,1386598,693299,42018.12,"High Networth",13686.3,10869,0,0,2817.3,0,"Male"
"C00007422","Carson Lamont Alexander","carson.alexander@outlook.com",41,"Owner","A00006148","Illinois","Northeast","East North Central","VISA Signature",5,70,59760,24,2490,"A",3,0,0,1,2,0,0,0,2,0,1,0,0,0,416,5661526,1132305.2,80878.94,"High Networth",10337,7847,0,0,2490,0,"Male"
"C00007423","Kaylee Finley Valdez","kaylee.valdez@hotmail.com",35,"User","A00006148","Illinois","Northeast","East North Central","No Card",5,70,59760,24,2490,"A",1,0,0,0,1,0,0,0,0,1,0,0,0,0,416,5661526,1132305.2,80878.94,"High Networth",10337,7847,0,0,2490,0,"Female"
"C00007434","Caroline Gabrielle Pena","caroline.pena@outlook.com",57,"Owner","A00006157","Arkansas","South","West South Central","VISA Signature",2,35,247920,48,5165,"C",5,0,0,0,3,2,0,0,2,2,0,0,0,0,194,1652185,826092.5,47205.29,"High Networth",14688.2,9523,0,0,5165.2,0,"Female"
"C00007435","Hazel Jessica Rios","hazel.rios@gmail.com",42,"Owner","A00006158","Connecticut","Northeast","New England","No Card",3,41,247920,48,5165,"D",3,0,0,1,0,1,1,0,3,0,0,0,0,0,111,572826,190942,13971.37,"Upper-Middle Income",5165.2,0,0,0,5165.2,0,"Female"
"C00007521","Hailey Charlie Douglas","hailey.douglas@outlook.com",39,"Owner","A00006226","Illinois","Northeast","East North Central","No Card",6,75,398640,60,6644,"C",4,0,0,0,1,3,0,0,1,3,0,0,0,0,401,9980061,1663343.5,133067.48,"High Networth",6643.7,0,0,0,6643.7,0,"Female"
"C00007567","Xavier Lonnie Ramos","xavier.ramos@hotmail.com",62,"Owner","A00006265","Indiana","Northeast","East North Central","VISA Signature",3,36,87360,24,3640,"C",5,0,0,0,1,3,1,0,3,0,1,0,0,0,198,1900688,633562.67,52796.89,"High Networth",10913.5,7274,0,0,3639.5,0,"Male"
"C00007576","Leo Rome Wallace","leo.wallace@outlook.com",37,"Owner","A00006273","Connecticut","Northeast","New England","VISA Signature",6,75,87360,24,3640,"A",3,0,0,0,3,0,0,0,2,1,0,0,0,0,398,996070,166011.67,13280.93,"Upper-Middle Income",3639.5,0,0,0,3639.5,0,"Male"
"C00007586","Genesis Stephanie Sandoval","genesis.sandoval4@yahoo.com",27,"Owner","A00006281","Massachusetts","Northeast","New England","No Card",6,76,0,0,0,"No Loan",5,0,0,0,1,4,0,0,2,1,1,0,0,0,363,1466948,244491.33,19301.95,"Upper-Middle Income",0,0,0,0,0,0,"Female"
"C00007594","Kylie Tessa Barrett","kylie.barrett5@gmail.com",50,"Owner","A00006289","Arizona","West","Mountain","No Card",4,55,85632,48,1784,"C",2,0,0,0,0,2,0,0,1,0,0,0,0,0,280,1853357,463339.25,33697.4,"High Income",1784.5,0,0,0,1784.5,0,"Female"
"C00007672","Sawyer Chaz Cole","sawyer.cole@gmail.com",46,"Owner","A00006353","Hawaii","West","Pacific","VISA Signature",5,71,79920,60,1332,"C",7,0,0,0,3,3,1,0,5,2,0,0,0,0,462,7057638,1411527.6,99403.35,"High Networth",7902,586,0,0,1332,5984,"Male"
"C00007678","Kayden Dillan Hayes","kayden.hayes@outlook.com",37,"Owner","A00006358","Ohio","Midwest","East North Central","No Card",4,53,270384,48,5633,"C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,6363652,1590913,120068.91,"High Networth",18708.8,13076,0,0,5632.8,0,"Male"
"C00007683","Blake Donnie Chavez","blake.chavez@gmail.com",53,"Owner","A00006363","Oregon","West","Pacific","VISA Infinite",6,75,17508,12,1459,"A",3,0,0,1,1,1,0,0,0,3,0,0,0,0,354,1114113,185685.5,14854.84,"Upper-Middle Income",1459,0,0,0,1459,0,"Male"
"C00007723","Autumn Makenzie Hopkins","autumn.hopkins@hotmail.com",33,"Owner","A00006397","Massachusetts","Northeast","New England","No Card",4,55,181020,60,3017,"C",4,0,0,1,0,3,0,0,3,1,0,0,0,0,264,3767654,941913.5,68502.8,"High Income",3016.7,0,0,0,3016.7,0,"Female"
"C00007724","Nathaniel Eddy Gibson","nathaniel.gibson@gmail.com",31,"User","A00006397","Massachusetts","Northeast","New England","No Card",4,55,181020,60,3017,"C",4,0,0,1,1,2,0,1,3,0,0,0,0,0,264,3767654,941913.5,68502.8,"High Income",3016.7,0,0,0,3016.7,0,"Male"
"C00007727","Piper Ana Keller","piper.keller@gmail.com",41,"Owner","A00006400","Iowa","Midwest","West North Central","No Card",4,48,72408,24,3017,"B",5,0,0,0,1,4,0,0,2,1,0,0,0,0,287,3534734,883683.5,73640.29,"High Networth",17875.7,7320,7396,0,3016.7,143,"Female"
"C00007753","Maya Amaya Guerrero","maya.guerrero@gmail.com",21,"Owner","A00006425","California","West","Pacific","No Card",6,79,36684,12,3057,"A",3,0,0,1,0,2,0,0,3,0,0,0,0,0,431,383014,63835.67,4848.28,"Middle Income",3057,0,0,0,3057,0,"Female"
"C00007765","Nevaeh Alexandria Stanley","nevaeh.stanley@gmail.com",41,"Owner","A00006434","New York","Northeast","Middle Atlantic","No Card",4,53,110136,24,4589,"A",1,0,0,0,1,0,0,0,0,1,0,0,0,0,244,2458980,614745,46395.85,"High Networth",9480.2,4891,0,0,4589.2,0,"Female"
"C00007772","Serenity Alivia Bates","serenity.bates@outlook.com",23,"Owner","A00006440","New York","Northeast","Middle Atlantic","No Card",3,36,34572,12,2881,"A",7,0,0,1,2,4,0,0,5,1,1,0,0,0,145,588067,196022.33,16335.19,"Upper-Middle Income",2881,0,0,0,2881,0,"Female"
